515	37	47
516	51	68
517	33	12
518	10	2
519	38	22
520	50	54
521	42	37
522	50	64
523	38	32
524	11	2
525	12	2
526	47	34
527	38	40
528	28	18
529	9	1
530	39	34
531	43	87
532	56	61
533	27	15
534	12	2
535	9	2
536	59	98
537	44	30
538	47	72
539	51	77
540	50	78
541	14	9
542	56	105
543	38	73
544	42	24
545	53	58
546	53	55
547	41	50
548	6	1
549	19	5
550	28	15
551	7	1
552	50	91
553	37	52
554	39	68
555	39	68
556	45	40
557	17	24
558	50	84
559	13	9
560	48	67
561	51	97
562	34	19
563	32	19
564	53	53
565	54	48
566	53	71
567	36	40
568	65	100
569	52	59
570	55	93
571	16	4
572	38	98
573	6	1
574	10	2
575	36	37
576	28	22
577	33	21
578	22	24
579	8	3
580	28	5
581	28	5
582	44	23
583	58	112
584	38	55
585	8	1
586	20	22
587	44	50
588	9	4
589	46	43
590	28	17
591	28	8
592	35	69
593	55	115
594	54	81
595	50	48
596	19	14
597	30	29
598	26	15
599	60	61
600	60	61
601	48	28
602	50	56
603	21	10
604	49	86
605	51	76
606	13	5
607	17	1
608	17	1
609	8	1
610	49	60
611	37	30
612	51	104
613	6	1
614	30	22
615	36	34
616	22	10
617	23	11
618	38	46
619	47	51
620	47	24
621	6	3
622	40	46
623	18	6
624	51	33
625	8	2
626	27	27
627	28	41
628	16	10
629	43	56
630	49	76
631	42	44
632	7	1
633	30	17
634	32	48
635	47	75
636	48	55
637	40	42
638	51	64
639	27	7
640	55	85
641	9	2
642	55	84
643	54	41
644	44	18
645	10	4
646	31	33
647	10	3
648	43	65
649	50	48
650	52	58
651	17	3
652	31	24
653	54	115
654	36	40
655	37	57
656	25	2
657	40	59
658	50	82
659	11	2
660	18	15
661	19	33
662	42	27
663	54	51
664	36	13
665	46	56
666	6	1
667	21	12
668	52	109
669	47	66
670	16	3
671	40	72
672	17	5
673	51	1
674	51	1
675	52	105
676	36	19
677	56	80
678	46	52
679	38	9
680	82	28
681	44	56
682	44	45
683	36	9
684	10	1
685	60	94
686	6	2
687	55	56
688	48	96
689	8	1
690	25	9
691	30	19
692	29	22
693	32	15
694	6	1
695	46	66
696	30	22
697	20	5
698	45	65
699	39	21
700	37	38
701	35	13
702	46	48
703	56	51
704	62	97
705	47	65
706	38	92
707	59	116
708	53	78
709	42	56
710	15	5
711	31	29
712	50	92
713	49	27
714	44	13
715	58	102
716	49	70
717	45	23
718	21	5
719	25	10
720	18	19
721	18	6
722	58	120
723	24	14
724	21	10
725	49	63
726	52	58
727	43	61
728	40	35
729	50	61
730	42	58
731	44	20
732	30	42
733	35	62
734	34	37
735	31	10
736	21	16
737	21	16
738	40	31
739	7	1
740	37	43
741	25	6
742	30	5
743	34	30
744	41	54
745	8	5
746	40	28
747	13	3
748	33	7
749	16	12
750	49	97
751	55	100
752	47	29
753	50	83
754	27	10
755	43	35
756	48	51
757	47	48
758	40	64
759	28	9
760	52	100
761	28	35
762	54	50
763	48	86
764	38	91
765	27	21
766	33	10
767	52	23
768	7	1
769	41	37
770	27	17
771	49	79
772	18	5
773	28	6
774	28	6
775	9	8
776	20	11
777	51	62
778	9	1
779	25	16
780	15	15
781	45	65
782	10	3
783	35	71
784	48	71
785	55	77
786	34	32
787	29	17
788	45	69
789	58	112
790	35	20
791	48	60
792	40	57
793	34	37
794	49	65
795	6	1
796	10	1
797	40	50
798	46	113
799	61	14
800	61	14
801	42	51
802	7	1
803	48	77
804	39	40
805	34	12
806	33	30
807	40	23
808	28	25
809	47	50
810	44	60
811	48	56
812	20	6
813	47	53
814	55	110
815	23	12
816	47	34
817	20	2
818	20	2
819	20	2
820	49	50
821	10	3
822	49	43
823	48	92
824	51	66
825	30	47
826	36	25
827	36	12
828	47	77
829	23	38
830	26	14
831	41	63
832	33	17
833	22	10
834	48	36
835	39	37
836	50	58
837	44	32
838	15	3
839	30	14
840	47	53
841	42	37
842	51	35
843	55	58
844	40	23
845	49	40
846	18	15
847	25	17
848	13	1
849	13	1
850	38	24
851	24	26
852	42	59
853	38	53
854	12	4
855	12	3
856	7	1
857	16	2
858	13	4
859	42	32
860	35	26
861	38	47
862	31	43
863	47	13
864	47	13
865	43	4
866	43	4
867	33	19
868	27	8
869	39	21
870	16	17
871	53	53
872	31	19
873	46	63
874	6	1
875	38	40
876	48	47
877	43	41
878	53	111
879	38	20
880	29	20
881	8	1
882	12	2
883	45	48
884	53	38
885	55	103
886	47	62
887	42	79
888	42	68
889	45	54
890	28	37
891	24	23
892	52	65
893	48	69
894	36	36
895	33	36
896	11	4
897	30	40
898	38	29
899	28	7
900	45	77
901	29	12
902	11	5
903	38	41
904	46	58
905	13	5
906	54	83
907	17	10
908	58	177
909	37	10
910	48	56
911	41	60
912	10	5
913	41	45
914	28	24
915	47	40
916	32	36
917	22	34
918	42	34
919	33	12
920	58	40
921	8	1
922	30	1
923	30	1
924	28	24
925	6	1
926	60	99
927	7	1
928	42	38
929	40	60
930	38	21
931	54	67
932	48	65
933	53	153
934	57	112
935	17	4
936	52	56
937	37	4
938	37	4
939	43	24
940	53	95
941	47	56
942	32	30
943	49	55
944	25	3
945	44	51
946	34	48
947	22	16
948	42	36
949	46	62
950	54	95
951	40	13
952	28	19
953	30	20
954	6	1
955	41	42
956	51	24
957	48	83
958	37	32
959	25	9
960	13	4
961	44	14
962	30	12
963	54	63
964	33	12
965	44	59
966	21	10
967	23	7
968	45	43
969	29	14
970	53	56
971	9	1
972	49	98
973	12	4
974	36	57
975	47	39
976	7	1
977	21	14
978	12	6
979	17	7
980	63	130
981	34	38
982	31	40
983	55	73
984	12	3
985	10	1
986	32	22
987	8	8
988	10	3
989	38	38
990	34	42
991	50	101
992	46	51
993	6	1
994	39	28
995	21	17
996	22	18
997	47	17
998	44	15
999	32	16
1000	48	52
1001	12	2
1002	20	17
1003	8	1
1004	26	11
1005	52	65
1006	51	36
1007	52	68
1008	47	51
1009	18	21
1010	39	56
1011	47	84
1012	29	27
1013	52	113
1014	58	86
1015	38	15
1016	57	69
1017	35	23
1018	49	44
1019	36	15
1020	14	3
1021	29	38
1022	56	106
1023	41	32
1024	25	23
1025	46	51
1026	50	66
1027	14	5
1028	49	65
1029	44	31
1030	24	6
1031	47	72
1032	50	88
1033	46	39
1034	14	4
1035	16	7
1036	7	1
1037	30	30
1038	37	63
1039	48	59
1040	42	98
1041	27	10
1042	16	21
1043	15	5
1044	36	62
1045	46	92
1046	46	92
1047	37	41
1048	40	43
1049	59	77
1050	45	88
1051	15	8
1052	51	76
1053	16	3
1054	47	47
1055	40	44
1056	38	26
1057	28	18
1058	33	27
1059	7	1
1060	90	9
1061	90	9
1062	19	5
1063	9	3
1064	39	41
1065	39	54
1066	54	115
1067	20	25
1068	52	84
1069	53	112
1070	41	35
1071	29	28
1072	50	71
1073	36	3
1074	8	3
1075	10	4
1076	6	1
1077	52	63
1078	45	73
1079	30	73
1080	49	25
1081	55	102
1082	34	12
1083	49	81
1084	50	59
1085	38	30
1086	6	2
1087	18	8
1088	53	105
1089	37	72
1090	38	16
1091	12	4
1092	12	2
1093	39	37
1094	13	6
1095	40	47
1096	57	105
1097	45	27
1098	26	30
1099	15	2
1100	10	7
1101	24	1
1102	24	1
1103	28	12
1104	24	18
1105	53	33
1106	57	135
1107	52	114
1108	30	35
1109	42	28
1110	15	6
1111	53	107
1112	56	105
1113	55	106
1114	44	71
1115	6	1
1116	6	1
1117	19	11
1118	25	36
1119	52	72
1120	15	7
1121	6	1
1122	22	7
1123	14	3
1124	16	6
1125	54	59
1126	14	8
1127	28	41
1128	44	48
1129	51	81
1130	53	87
1131	41	33
1132	28	30
1133	30	10
1134	26	28
1135	23	9
1136	22	22
1137	33	28
1138	20	8
1139	54	89
1140	58	107
1141	7	1
1142	38	32
1143	44	35
1144	46	65
1145	11	3
1146	29	19
1147	30	32
1148	27	21
1149	51	43
1150	53	87
1151	42	25
1152	48	84
1153	42	73
1154	16	7
1155	18	4
1156	24	6
1157	41	64
1158	31	16
1159	18	4
1160	47	51
1161	54	54
1162	54	42
1163	42	67
1164	36	24
1165	8	2
1166	6	1
1167	13	3
1168	33	4
1169	33	4
1170	45	40
1171	69	16
1172	69	16
1173	50	81
1174	6	1
1175	44	50
1176	40	11
1177	43	46
1178	15	3
1179	9	2
1180	47	60
1181	8	7
1182	30	23
1183	52	101
1184	50	77
1185	51	83
1186	43	74
1187	39	69
1188	33	33
1189	49	38
1190	53	81
1191	53	96
1192	49	73
1193	56	64
1194	47	71
1195	31	23
1196	53	108
1197	34	30
1198	12	7
1199	31	10
1200	8	6
1201	13	2
1202	23	6
1203	23	12
1204	57	119
1205	36	27
1206	6	1
1207	23	22
1208	25	23
1209	45	79
1210	56	118
1211	48	26
1212	43	60
1213	56	131
1214	51	69
1215	23	13
1216	52	67
1217	39	58
1218	20	14
1219	19	2
1220	42	48
1221	46	77
1222	34	58
1223	58	118
1224	6	1
1225	37	25
1226	45	82
1227	53	124
1228	32	19
1229	51	86
1230	36	49
1231	48	45
1232	54	108
1233	53	32
1234	51	53
1235	57	110
1236	37	22
1237	38	23
1238	48	59
1239	49	54
1240	21	11
1241	7	1
1242	47	46
1243	38	37
1244	52	103
1245	26	18
1246	43	82
1247	36	14
1248	16	4
1249	7	1
1250	18	8
1251	13	11
1252	30	28
1253	13	5
1254	57	59
1255	21	25
1256	42	73
1257	36	28
1258	52	103
1259	19	14
1260	31	16
1261	13	2
1262	34	12
1263	44	62
1264	17	29
1265	34	19
1266	6	1
1267	46	42
1268	8	3
1269	38	38
1270	55	108
1271	55	112
1272	10	5
1273	52	101
1274	57	78
1275	26	14
1276	6	1
1277	45	40
1278	31	44
1279	53	33
1280	43	27
1281	16	11
1282	9	3
1283	58	68
1284	12	22
1285	7	1
1286	14	6
1287	37	53
1288	10	7
1289	11	1
1290	21	6
1291	7	1
1292	32	14
1293	36	54
1294	32	35
1295	6	1
1296	8	1
1297	15	12
1298	39	13
1299	39	24
1300	39	58
1301	8	1
1302	52	63
1303	41	22
1304	41	36
1305	15	12
1306	54	75
1307	6	1
1308	6	1
1309	10	2
1310	36	36
1311	34	35
1312	13	8
1313	17	17
1314	7	3
1315	9	2
1316	40	28
1317	12	6
1318	54	105
1319	51	75
1320	43	34
1321	52	74
1322	16	5
1323	16	18
1324	11	4
1325	16	3
1326	13	5
1327	19	8
1328	44	16
1329	19	2
1330	32	26
1331	21	9
1332	35	52
1333	11	3
1334	49	87
1335	27	18
1336	45	48
1337	29	9
1338	54	26
1339	54	26
1340	13	3
1341	20	27
1342	20	27
1343	52	40
1344	13	1
1345	15	8
1346	63	74
1347	9	1
1348	44	64
1349	35	20
1350	18	15
1351	38	26
1352	7	1
1353	29	22
1354	27	33
1355	36	32
1356	17	13
1357	16	6
1358	50	47
1359	11	3
1360	6	2
1361	50	120
1362	37	19
1363	42	35
1364	37	23
1365	41	26
1366	53	114
1367	34	24
1368	15	8
1369	16	9
1370	18	23
1371	15	3
1372	6	1
1373	23	22
1374	45	72
1375	55	120
1376	57	79
1377	38	24
1378	57	22
1379	57	22
1380	12	6
1381	44	51
1382	45	42
1383	13	1
1384	10	4
1385	12	3
1386	17	19
1387	11	4
1388	16	10
1389	43	46
1390	36	76
1391	32	21
1392	19	17
1393	8	4
1394	7	1
1395	24	51
1396	6	1
1397	18	7
1398	76	22
1399	8	2
1400	41	52
1401	35	21
1402	35	21
1403	7	1
1404	14	10
1405	57	106
1406	34	47
1407	18	18
1408	6	1
1409	9	1
1410	11	3
1411	36	36
1412	10	2
1413	12	4
1414	21	23
1415	13	7
1416	31	16
1417	50	68
1418	12	2
1419	21	27
1420	11	4
1421	17	19
1422	32	24
1423	19	2
1424	17	5
1425	25	6
1426	34	29
1427	7	5
1428	34	34
1429	18	24
1430	10	1
1431	26	1
1432	26	1
1433	54	142
1434	32	28
1435	16	19
1436	55	78
1437	8	2
1438	20	33
1439	44	29
1440	40	43
1441	31	45
1442	40	37
1443	36	16
1444	49	53
1445	6	1
1446	16	11
1447	12	6
1448	7	1
1449	11	2
1450	52	64
1451	56	142
1452	43	73
1453	51	109
1454	16	2
1455	10	6
1456	16	11
1457	56	169
1458	7	2
1459	46	58
1460	6	1
1461	40	43
1462	46	45
1463	12	2
1464	6	1
1465	43	8
1466	43	8
1467	47	48
1468	7	1
1469	38	2
1470	44	48
1471	15	12
1472	9	3
1473	15	4
1474	22	4
1475	6	1
1476	13	14
1477	46	38
1478	21	9
1479	43	55
1480	17	19
1481	12	5
1482	16	7
1483	11	3
1484	35	31
1485	21	4
1486	53	69
1487	48	50
1488	15	17
1489	16	16
1490	48	99
1491	20	20
1492	47	101
1493	28	10
1494	11	5
1495	9	8
1496	14	3
1497	9	1
1498	9	1
1499	30	1
1500	30	1
1501	30	24
1502	11	4
1503	20	8
1504	48	32
1505	41	51
1506	12	2
1507	11	2
1508	49	49
1509	41	72
1510	7	1
1511	51	66
1512	42	62
1513	12	3
1514	38	28
1515	6	1
1516	11	5
1517	48	42
1518	37	19
1519	16	23
1520	27	12
1521	31	10
1522	47	34
1523	49	89
1524	44	82
1525	40	39
1526	7	1
1527	48	66
1528	38	55
1529	11	4
1530	15	19
1531	9	2
1532	8	3
1533	36	27
1534	54	74
1535	12	4
1536	43	48
1537	10	1
1538	15	12
1539	34	31
1540	8	1
1541	48	60
1542	56	86
1543	43	40
1544	49	75
1545	31	48
1546	54	46
1547	32	10
1548	33	23
1549	35	12
1550	47	62
1551	9	1
1552	41	78
1553	40	27
1554	14	3
1555	20	5
1556	58	137
1557	9	3
1558	56	61
1559	11	10
1560	45	84
1561	17	9
1562	14	9
1563	53	103
1564	37	23
1565	49	50
1566	57	73
1567	63	118
1568	33	34
1569	25	8
1570	45	47
1571	44	76
1572	42	30
1573	17	3
1574	23	11
1575	23	11
1576	54	96
1577	14	5
1578	14	7
1579	44	37
1580	14	9
1581	36	44
1582	38	24
1583	6	1
1584	26	13
1585	22	9
1586	40	32
1587	16	10
1588	7	1
1589	12	6
1590	11	5
1591	10	4
1592	32	27
1593	42	58
1594	39	51
1595	18	25
1596	55	83
1597	20	10
1598	9	4
1599	18	14
1600	45	57
1601	43	55
1602	43	43
1603	21	9
1604	34	5
1605	30	19
1606	50	55
1607	43	35
1608	28	12
1609	48	53
1610	17	9
1611	17	9
1612	13	6
1613	13	6
1614	8	2
1615	6	1
1616	16	13
1617	13	16
1618	47	49
1619	68	82
1620	68	82
1621	7	2
1622	43	59
1623	8	1
1624	8	4
1625	13	2
1626	43	81
1627	12	5
1628	15	5
1629	16	3
1630	27	20
1631	41	45
1632	21	30
1633	8	2
1634	26	12
1635	13	2
1636	12	3
1637	9	2
1638	57	100
1639	40	46
1640	8	2
1641	40	70
1642	20	7
1643	6	1
1644	58	81
1645	31	38
1646	13	8
1647	12	3
1648	31	23
1649	6	1
1650	38	53
1651	21	45
1652	15	4
1653	10	4
1654	55	45
1655	50	83
1656	12	3
1657	39	27
1658	35	45
1659	51	75
1660	61	175
1661	13	3
1662	48	35
1663	65	103
1664	58	116
1665	7	1
1666	67	102
1667	27	34
1668	18	15
1669	24	11
1670	21	8
1671	8	1
1672	6	1
1673	48	23
1674	42	88
1675	6	1
1676	21	14
1677	8	1
1678	9	7
1679	18	24
1680	8	1
1681	10	2
1682	34	25
1683	7	1
1684	33	28
1685	58	132
1686	50	41
1687	6	1
1688	12	5
1689	26	17
1690	6	1
1691	32	11
1692	56	114
1693	17	27
1694	42	48
1695	41	69
1696	9	2
1697	27	29
1698	19	29
1699	57	129
1700	44	73
1701	41	33
1702	15	14
1703	28	9
1704	36	52
1705	16	14
1706	9	2
1707	34	58
1708	7	1
1709	14	10
1710	52	70
1711	49	33
1712	14	2
1713	14	3
1714	44	58
1715	24	15
1716	33	1
1717	33	1
1718	45	62
1719	28	1
1720	28	1
1721	52	42
1722	14	13
1723	7	5
1724	14	2
1725	7	1
1726	13	7
1727	10	2
1728	36	24
1729	7	1
1730	55	36
1731	7	2
1732	12	8
1733	36	18
1734	15	2
1735	11	2
1736	22	11
1737	54	72
1738	51	42
1739	18	4
1740	23	10
1741	55	55
1742	17	7
1743	39	39
1744	50	59
1745	41	57
1746	23	6
1747	39	54
1748	32	20
1749	10	2
1750	52	87
1751	7	1
1752	19	18
1753	46	54
1754	33	31
1755	8	1
1756	8	1
1757	53	64
1758	10	2
1759	35	24
1760	52	114
1761	17	9
1762	20	24
1763	47	30
1764	52	119
1765	11	1
1766	34	12
1767	34	12
1768	26	42
1769	11	3
1770	52	93
1771	42	65
1772	16	11
1773	34	11
1774	26	17
1775	57	54
1776	9	2
1777	45	75
1778	6	1
1779	7	1
1780	45	78
1781	24	18
1782	8	1
1783	8	1
1784	41	56
1785	37	29
1786	9	5
1787	39	49
1788	39	49
1789	52	94
1790	7	1
1791	27	18
1792	76	55
1793	76	55
1794	37	48
1795	7	1
1796	54	91
1797	52	44
1798	43	61
1799	43	61
1800	43	22
1801	40	37
1802	52	44
1803	8	1
1804	9	5
1805	6	1
1806	54	73
1807	29	26
1808	57	116
1809	43	37
1810	6	1
1811	46	103
1812	56	103
1813	50	64
1814	53	66
1815	7	1
1816	43	51
1817	43	20
1818	41	45
1819	22	9
1820	37	74
1821	14	10
1822	48	50
1823	51	69
1824	36	25
1825	40	20
1826	28	18
1827	36	19
1828	32	21
1829	50	14
1830	39	18
1831	37	47
1832	51	84
1833	36	34
1834	47	54
1835	31	38
1836	23	21
1837	58	144
1838	21	14
1839	24	7
1840	27	21
1841	11	2
1842	38	32
1843	53	96
1844	40	46
1845	34	50
1846	9	2
1847	12	2
1848	47	60
1849	38	20
1850	45	140
1851	54	35
1852	52	40
1853	41	55
1854	7	1
1855	6	2
1856	57	107
1857	11	2
1858	50	50
1859	43	57
1860	31	15
1861	51	78
1862	43	56
1863	28	14
1864	56	88
1865	34	44
1866	21	19
1867	52	37
1868	48	66
1869	28	22
1870	28	22
1871	6	1
1872	7	1
1873	45	21
1874	26	7
1875	55	62
1876	37	33
1877	36	34
1878	52	111
1879	34	31
1880	47	2
1881	47	2
1882	40	55
1883	58	65
1884	15	7
1885	33	8
1886	33	8
1887	10	1
1888	35	4
1889	53	93
1890	6	1
1891	58	96
1892	8	2
1893	46	64
1894	66	43
1895	66	43
1896	11	4
1897	15	11
1898	30	24
1899	7	1
1900	26	8
1901	6	1
1902	46	76
1903	11	5
1904	44	61
1905	45	90
1906	31	7
1907	21	5
1908	14	3
1909	7	1
1910	36	35
1911	42	55
1912	37	14
1913	66	109
1914	14	3
1915	27	16
1916	9	2
1917	40	34
1918	39	48
1919	46	26
1920	7	1
1921	49	116
1922	41	48
1923	29	35
1924	33	54
1925	38	17
1926	29	30
1927	47	34
1928	13	7
1929	69	151
1930	36	46
1931	23	12
1932	35	18
1933	55	139
1934	25	10
1935	26	20
1936	45	36
1937	42	111
1938	6	1
1939	31	23
1940	45	30
1941	6	1
1942	37	17
1943	37	18
1944	30	29
1945	36	44
1946	17	8
1947	51	95
1948	28	58
1949	24	9
1950	46	38
1951	51	53
1952	20	13
1953	45	100
1954	38	32
1955	52	63
1956	39	30
1957	56	89
1958	45	21
1959	28	16
1960	9	2
1961	15	1
1962	29	18
1963	14	4
1964	7	1
1965	54	54
1966	54	63
1967	21	15
1968	42	43
1969	12	3
1970	13	7
1971	33	24
1972	55	64
1973	27	18
1974	49	55
1975	16	3
1976	9	1
1977	25	6
1978	11	5
1979	34	57
1980	33	33
1981	24	25
1982	41	61
1983	30	36
1984	57	87
1985	8	5
1986	23	17
1987	39	51
1988	21	17
1989	7	2
1990	55	120
1991	40	34
1992	21	16
1993	53	42
1994	45	48
1995	43	40
1996	8	3
1997	36	20
1998	58	54
1999	11	2
2000	38	54
2001	42	15
2002	42	15
2003	26	13
2004	20	13
2005	28	25
2006	14	11
2007	36	23
2008	50	54
2009	36	70
2010	49	69
2011	43	22
2012	55	95
2013	53	6
2014	53	6
2015	6	1
2016	56	116
2017	44	68
2018	23	6
2019	51	42
2020	22	13
2021	58	31
2022	27	55
2023	47	90
2024	14	4
2025	6	1
2026	13	6
2027	43	45
2028	56	96
2029	53	70
2030	30	12
2031	31	20
2032	37	80
2033	45	49
2034	39	31
2035	37	15
2036	44	84
2037	14	8
2038	35	26
2039	35	64
2040	38	41
2041	7	1
2042	45	70
2043	6	1
2044	40	67
2045	6	1
2046	6	1
2047	34	30
2048	46	31
2049	19	14
2050	21	11
2051	10	1
2052	10	1
2053	32	30
2054	49	72
2055	45	73
2056	55	79
2057	21	4
2058	49	106
2059	54	148
2060	15	5
2061	13	4
2062	41	73
2063	44	32
2064	49	46
2065	37	31
2066	28	41
2067	25	27
2068	39	36
2069	12	5
2070	37	11
2071	38	30
2072	34	29
2073	42	53
2074	39	34
2075	30	13
2076	39	18
2077	39	65
2078	36	41
2079	26	23
2080	34	1
2081	34	1
2082	57	115
2083	20	6
2084	36	47
2085	56	106
2086	44	51
2087	43	39
2088	11	3
2089	6	1
2090	46	38
2091	57	38
2092	57	38
2093	13	5
2094	16	4
2095	16	15
2096	47	81
2097	16	3
2098	38	12
2099	9	4
2100	34	25
2101	30	39
2102	16	8
2103	32	23
2104	32	23
2105	52	60
2106	52	78
2107	65	101
2108	37	56
2109	39	55
2110	52	114
2111	33	20
2112	46	48
2113	46	48
2114	7	1
2115	24	25
2116	52	111
2117	39	36
2118	10	4
2119	27	13
2120	12	1
2121	12	1
2122	8	1
2123	31	7
2124	26	3
2125	54	67
2126	32	39
2127	33	15
2128	32	15
2129	27	18
2130	41	37
2131	40	66
2132	55	88
2133	27	14
2134	49	45
2135	11	5
2136	52	88
2137	38	29
2138	29	8
2139	40	68
2140	28	11
2141	48	60
2142	45	39
